Rivet 3.1.1 running on machine aligentest.cern.ch (x86_64) at 2022-04-15 14:17:07
Reading events from '/tmp/p8R3.fifo'
Event 616900 (1:53:51 elapsed)
Event 617000 (1:53:52 elapsed)
Event 617100 (1:53:53 elapsed)
Event 617200 (1:53:55 elapsed)
Event 617300 (1:53:56 elapsed)
Event 617400 (1:53:57 elapsed)
Event 617500 (1:53:58 elapsed)
Event 617600 (1:53:59 elapsed)
Event 617700 (1:54:00 elapsed)
Event 617800 (1:54:01 elapsed)
Event 617900 (1:54:02 elapsed)
Event 618000 (1:54:03 elapsed)
Event 618100 (1:54:05 elapsed)
Event 618200 (1:54:06 elapsed)
Event 618300 (1:54:07 elapsed)
Event 618400 (1:54:08 elapsed)
Event 618500 (1:54:09 elapsed)
Event 618600 (1:54:10 elapsed)
Event 618700 (1:54:11 elapsed)
Event 618800 (1:54:12 elapsed)
Event 618900 (1:54:13 elapsed)
Event 619000 (1:54:14 elapsed)
Event 619100 (1:54:15 elapsed)
Event 619200 (1:54:16 elapsed)
Event 619300 (1:54:17 elapsed)
Event 619400 (1:54:19 elapsed)
Event 619500 (1:54:20 elapsed)
Event 619600 (1:54:21 elapsed)
Event 619700 (1:54:22 elapsed)
Event 619800 (1:54:23 elapsed)
Event 619900 (1:54:24 elapsed)
Event 620000 (1:54:25 elapsed)
Event 620100 (1:54:26 elapsed)
Event 620200 (1:54:27 elapsed)
Event 620300 (1:54:29 elapsed)
Event 620400 (1:54:30 elapsed)
Event 620500 (1:54:31 elapsed)
Event 620600 (1:54:32 elapsed)
Event 620700 (1:54:33 elapsed)
Event 620800 (1:54:34 elapsed)
Event 620900 (1:54:35 elapsed)
Event 621000 (1:54:36 elapsed)
Event 621100 (1:54:37 elapsed)
Event 621200 (1:54:38 elapsed)
Event 621300 (1:54:39 elapsed)
Event 621400 (1:54:40 elapsed)
Event 621500 (1:54:42 elapsed)
Event 621600 (1:54:43 elapsed)
Event 621700 (1:54:44 elapsed)
Event 621800 (1:54:45 elapsed)
Event 621900 (1:54:46 elapsed)
Event 622000 (1:54:47 elapsed)
Event 622100 (1:54:48 elapsed)
Event 622200 (1:54:49 elapsed)
Event 622300 (1:54:50 elapsed)
Event 622400 (1:54:51 elapsed)
Event 622500 (1:54:52 elapsed)
Event 622600 (1:54:54 elapsed)
Event 622700 (1:54:55 elapsed)
Event 622800 (1:54:56 elapsed)
Event 622900 (1:54:57 elapsed)
Event 623000 (1:54:58 elapsed)
Event 623100 (1:54:59 elapsed)
Event 623200 (1:55:01 elapsed)
Event 623300 (1:55:02 elapsed)
Event 623400 (1:55:03 elapsed)
Event 623500 (1:55:04 elapsed)
Event 623600 (1:55:05 elapsed)
Event 623700 (1:55:06 elapsed)
Event 623800 (1:55:07 elapsed)
Event 623900 (1:55:08 elapsed)
Event 624000 (1:55:09 elapsed)
Event 624100 (1:55:11 elapsed)
Event 624200 (1:55:12 elapsed)
Event 624300 (1:55:13 elapsed)
Event 624400 (1:55:14 elapsed)
Event 624500 (1:55:15 elapsed)
Event 624600 (1:55:16 elapsed)
Event 624700 (1:55:17 elapsed)
Event 624800 (1:55:19 elapsed)
Event 624900 (1:55:20 elapsed)
Event 625000 (1:55:21 elapsed)
Event 625100 (1:55:22 elapsed)
Event 625200 (1:55:23 elapsed)
Event 625300 (1:55:23 elapsed)
Event 625400 (1:55:25 elapsed)
Event 625500 (1:55:26 elapsed)
Event 625600 (1:55:27 elapsed)
Event 625700 (1:55:28 elapsed)
Event 625800 (1:55:29 elapsed)
Event 625900 (1:55:30 elapsed)
Event 626000 (1:55:31 elapsed)
Event 626100 (1:55:32 elapsed)
Event 626200 (1:55:33 elapsed)
Event 626300 (1:55:34 elapsed)
Event 626400 (1:55:35 elapsed)
Event 626500 (1:55:36 elapsed)
Event 626600 (1:55:37 elapsed)
Event 626700 (1:55:39 elapsed)
Event 626800 (1:55:40 elapsed)
Event 626900 (1:55:41 elapsed)
Event 627000 (1:55:42 elapsed)
Event 627100 (1:55:43 elapsed)
Event 627200 (1:55:44 elapsed)
Event 627300 (1:55:45 elapsed)
Event 627400 (1:55:46 elapsed)
Event 627500 (1:55:47 elapsed)
Event 627600 (1:55:48 elapsed)
Event 627700 (1:55:49 elapsed)
Event 627800 (1:55:50 elapsed)
Event 627900 (1:55:51 elapsed)
Event 628000 (1:55:52 elapsed)
Event 628100 (1:55:53 elapsed)
Event 628200 (1:55:54 elapsed)
Event 628300 (1:55:55 elapsed)
Event 628400 (1:55:56 elapsed)
Event 628500 (1:55:57 elapsed)
Event 628600 (1:55:59 elapsed)
Event 628700 (1:56:00 elapsed)
Event 628800 (1:56:01 elapsed)
Event 628900 (1:56:02 elapsed)
Event 629000 (1:56:03 elapsed)
Event 629100 (1:56:04 elapsed)
Event 629200 (1:56:06 elapsed)
Event 629300 (1:56:07 elapsed)
Event 629400 (1:56:08 elapsed)
Event 629500 (1:56:09 elapsed)
Event 629600 (1:56:10 elapsed)
Event 629700 (1:56:12 elapsed)
Event 629800 (1:56:13 elapsed)
Event 629900 (1:56:14 elapsed)
Event 630000 (1:56:15 elapsed)
Event 630100 (1:56:16 elapsed)
Event 630200 (1:56:17 elapsed)
Event 630300 (1:56:18 elapsed)
Event 630400 (1:56:19 elapsed)
Event 630500 (1:56:20 elapsed)
Event 630600 (1:56:22 elapsed)
Event 630700 (1:56:23 elapsed)
Event 630800 (1:56:24 elapsed)
Event 630900 (1:56:25 elapsed)
Event 631000 (1:56:26 elapsed)
Event 631100 (1:56:28 elapsed)
Event 631200 (1:56:29 elapsed)
Event 631300 (1:56:30 elapsed)
Event 631400 (1:56:31 elapsed)
Event 631500 (1:56:32 elapsed)
Event 631600 (1:56:33 elapsed)
Event 631700 (1:56:35 elapsed)
Event 631800 (1:56:36 elapsed)
Event 631900 (1:56:37 elapsed)
Event 632000 (1:56:38 elapsed)
Event 632100 (1:56:39 elapsed)
Event 632200 (1:56:40 elapsed)
Event 632300 (1:56:41 elapsed)
Event 632400 (1:56:42 elapsed)
Event 632500 (1:56:43 elapsed)
Event 632600 (1:56:45 elapsed)
Event 632700 (1:56:46 elapsed)
Event 632800 (1:56:47 elapsed)
Event 632900 (1:56:48 elapsed)
Event 633000 (1:56:49 elapsed)
Event 633100 (1:56:50 elapsed)
Event 633200 (1:56:51 elapsed)
Event 633300 (1:56:52 elapsed)
Event 633400 (1:56:53 elapsed)
Event 633500 (1:56:54 elapsed)
Event 633600 (1:56:55 elapsed)
Event 633700 (1:56:56 elapsed)
Event 633800 (1:56:57 elapsed)
Event 633900 (1:56:58 elapsed)
Event 634000 (1:56:59 elapsed)
Event 634100 (1:57:00 elapsed)
Event 634200 (1:57:02 elapsed)
Event 634300 (1:57:03 elapsed)
Event 634400 (1:57:04 elapsed)
Event 634500 (1:57:05 elapsed)
Event 634600 (1:57:06 elapsed)
Event 634700 (1:57:07 elapsed)
Event 634800 (1:57:09 elapsed)
Event 634900 (1:57:10 elapsed)
Event 635000 (1:57:11 elapsed)
Event 635100 (1:57:12 elapsed)
Event 635200 (1:57:13 elapsed)
Event 635300 (1:57:14 elapsed)
Event 635400 (1:57:15 elapsed)
Event 635500 (1:57:16 elapsed)
Event 635600 (1:57:17 elapsed)
Event 635700 (1:57:18 elapsed)
Event 635800 (1:57:19 elapsed)
Event 635900 (1:57:21 elapsed)
Event 636000 (1:57:22 elapsed)
Event 636100 (1:57:23 elapsed)
Event 636200 (1:57:24 elapsed)
Event 636300 (1:57:25 elapsed)
Event 636400 (1:57:26 elapsed)
Event 636500 (1:57:28 elapsed)
Event 636600 (1:57:29 elapsed)
Event 636700 (1:57:30 elapsed)
Event 636800 (1:57:31 elapsed)
Event 636900 (1:57:32 elapsed)
Event 637000 (1:57:33 elapsed)
Event 637100 (1:57:34 elapsed)
Event 637200 (1:57:35 elapsed)
Event 637300 (1:57:36 elapsed)
Event 637400 (1:57:37 elapsed)
Event 637500 (1:57:38 elapsed)
Event 637600 (1:57:39 elapsed)
Event 637700 (1:57:40 elapsed)
Event 637800 (1:57:41 elapsed)
Event 637900 (1:57:42 elapsed)
Event 638000 (1:57:44 elapsed)
Event 638100 (1:57:45 elapsed)
Event 638200 (1:57:46 elapsed)
Event 638300 (1:57:47 elapsed)
Event 638400 (1:57:48 elapsed)
Event 638500 (1:57:49 elapsed)
Event 638600 (1:57:50 elapsed)
Event 638700 (1:57:51 elapsed)
Event 638800 (1:57:51 elapsed)
Event 638900 (1:57:53 elapsed)
Event 639000 (1:57:54 elapsed)
Event 639100 (1:57:55 elapsed)
Event 639200 (1:57:56 elapsed)
Event 639300 (1:57:57 elapsed)
Event 639400 (1:57:58 elapsed)
Event 639500 (1:57:59 elapsed)
Event 639600 (1:58:00 elapsed)
Event 639700 (1:58:01 elapsed)
Event 639800 (1:58:02 elapsed)
Event 639900 (1:58:03 elapsed)
Event 640000 (1:58:04 elapsed)
Event 640100 (1:58:06 elapsed)
Event 640200 (1:58:07 elapsed)
Event 640300 (1:58:08 elapsed)
Event 640400 (1:58:09 elapsed)
Event 640500 (1:58:10 elapsed)
Event 640600 (1:58:11 elapsed)
Event 640700 (1:58:12 elapsed)
Event 640800 (1:58:12 elapsed)
Event 640900 (1:58:14 elapsed)
Event 641000 (1:58:15 elapsed)
Event 641100 (1:58:16 elapsed)
Event 641200 (1:58:17 elapsed)
Event 641300 (1:58:18 elapsed)
Event 641400 (1:58:19 elapsed)
Event 641500 (1:58:20 elapsed)
Event 641600 (1:58:21 elapsed)
Event 641700 (1:58:22 elapsed)
Event 641800 (1:58:23 elapsed)
Event 641900 (1:58:25 elapsed)
Event 642000 (1:58:26 elapsed)
Event 642100 (1:58:27 elapsed)
Event 642200 (1:58:28 elapsed)
Event 642300 (1:58:29 elapsed)
Event 642400 (1:58:31 elapsed)
Event 642500 (1:58:32 elapsed)
Event 642600 (1:58:33 elapsed)
Event 642700 (1:58:34 elapsed)
Event 642800 (1:58:35 elapsed)
Event 642900 (1:58:36 elapsed)
Event 643000 (1:58:36 elapsed)
Event 643100 (1:58:37 elapsed)
Event 643200 (1:58:39 elapsed)
Event 643300 (1:58:40 elapsed)
Event 643400 (1:58:41 elapsed)
Event 643500 (1:58:42 elapsed)
Event 643600 (1:58:43 elapsed)
Event 643700 (1:58:45 elapsed)
Event 643800 (1:58:46 elapsed)
Event 643900 (1:58:47 elapsed)
Event 644000 (1:58:48 elapsed)
Event 644100 (1:58:49 elapsed)
Event 644200 (1:58:50 elapsed)
Event 644300 (1:58:51 elapsed)
Event 644400 (1:58:53 elapsed)
Event 644500 (1:58:54 elapsed)
Event 644600 (1:58:55 elapsed)
Event 644700 (1:58:56 elapsed)
Event 644800 (1:58:57 elapsed)
Event 644900 (1:58:59 elapsed)
Event 645000 (1:59:00 elapsed)
Event 645100 (1:59:01 elapsed)
Event 645200 (1:59:02 elapsed)
Event 645300 (1:59:03 elapsed)
Event 645400 (1:59:04 elapsed)
Event 645500 (1:59:05 elapsed)
Event 645600 (1:59:06 elapsed)
Event 645700 (1:59:07 elapsed)
Event 645800 (1:59:08 elapsed)
Event 645900 (1:59:09 elapsed)
Event 646000 (1:59:10 elapsed)
Event 646100 (1:59:11 elapsed)
Event 646200 (1:59:12 elapsed)
Event 646300 (1:59:13 elapsed)
Event 646400 (1:59:14 elapsed)
Event 646500 (1:59:16 elapsed)
Event 646600 (1:59:17 elapsed)
Event 646700 (1:59:18 elapsed)
Event 646800 (1:59:19 elapsed)
Event 646900 (1:59:20 elapsed)
Event 647000 (1:59:21 elapsed)
Event 647100 (1:59:22 elapsed)
Event 647200 (1:59:23 elapsed)
Event 647300 (1:59:25 elapsed)
Event 647400 (1:59:25 elapsed)
Event 647500 (1:59:27 elapsed)
Event 647600 (1:59:27 elapsed)
Event 647700 (1:59:28 elapsed)
Event 647800 (1:59:30 elapsed)
Event 647900 (1:59:31 elapsed)
Event 648000 (1:59:32 elapsed)
Event 648100 (1:59:33 elapsed)
Event 648200 (1:59:35 elapsed)
Event 648300 (1:59:36 elapsed)
Event 648400 (1:59:37 elapsed)
Event 648500 (1:59:38 elapsed)
Event 648600 (1:59:39 elapsed)
Event 648700 (1:59:40 elapsed)
Event 648800 (1:59:41 elapsed)
Event 648900 (1:59:42 elapsed)
Event 649000 (1:59:43 elapsed)
Event 649100 (1:59:44 elapsed)
Event 649200 (1:59:46 elapsed)
Event 649300 (1:59:47 elapsed)
Event 649400 (1:59:48 elapsed)
Event 649500 (1:59:49 elapsed)
Event 649600 (1:59:50 elapsed)
Event 649700 (1:59:51 elapsed)
Event 649800 (1:59:52 elapsed)
Event 649900 (1:59:54 elapsed)
Event 650000 (1:59:55 elapsed)
Event 650100 (1:59:56 elapsed)
Event 650200 (1:59:57 elapsed)
Event 650300 (1:59:58 elapsed)
Event 650400 (1:59:59 elapsed)
Event 650500 (2:00:00 elapsed)
Event 650600 (2:00:01 elapsed)
Event 650700 (2:00:03 elapsed)
Event 650800 (2:00:04 elapsed)
Event 650900 (2:00:05 elapsed)
Event 651000 (2:00:06 elapsed)
Event 651100 (2:00:07 elapsed)
Event 651200 (2:00:08 elapsed)
Event 651300 (2:00:09 elapsed)
Event 651400 (2:00:10 elapsed)
Event 651500 (2:00:11 elapsed)
Event 651600 (2:00:12 elapsed)
Event 651700 (2:00:14 elapsed)
Event 651800 (2:00:15 elapsed)
Event 651900 (2:00:16 elapsed)
Event 652000 (2:00:17 elapsed)
Event 652100 (2:00:18 elapsed)
Event 652200 (2:00:19 elapsed)
Event 652300 (2:00:20 elapsed)
Event 652400 (2:00:21 elapsed)
Event 652500 (2:00:23 elapsed)
Event 652600 (2:00:24 elapsed)
Event 652700 (2:00:25 elapsed)
Event 652800 (2:00:26 elapsed)
Event 652900 (2:00:27 elapsed)
Event 653000 (2:00:28 elapsed)
Event 653100 (2:00:30 elapsed)
Event 653200 (2:00:31 elapsed)
Event 653300 (2:00:32 elapsed)
Event 653400 (2:00:33 elapsed)
Event 653500 (2:00:34 elapsed)
Event 653600 (2:00:35 elapsed)
Event 653700 (2:00:36 elapsed)
Event 653800 (2:00:37 elapsed)
Event 653900 (2:00:39 elapsed)
Event 654000 (2:00:40 elapsed)
Event 654100 (2:00:41 elapsed)
Event 654200 (2:00:42 elapsed)
Event 654300 (2:00:43 elapsed)
Event 654400 (2:00:44 elapsed)
Event 654500 (2:00:45 elapsed)
Event 654600 (2:00:46 elapsed)
Event 654700 (2:00:47 elapsed)
Event 654800 (2:00:47 elapsed)
Event 654900 (2:00:48 elapsed)
Event 655000 (2:00:50 elapsed)
Event 655100 (2:00:51 elapsed)
Event 655200 (2:00:52 elapsed)
Event 655300 (2:00:53 elapsed)
Event 655400 (2:00:54 elapsed)
Event 655500 (2:00:55 elapsed)
Event 655600 (2:00:57 elapsed)
Event 655700 (2:00:58 elapsed)
Event 655800 (2:00:59 elapsed)
Event 655900 (2:01:00 elapsed)
Event 656000 (2:01:01 elapsed)
Event 656100 (2:01:02 elapsed)
Event 656200 (2:01:03 elapsed)
Event 656300 (2:01:04 elapsed)
Event 656400 (2:01:05 elapsed)
Event 656500 (2:01:06 elapsed)
Event 656600 (2:01:08 elapsed)
Event 656700 (2:01:09 elapsed)
Event 656800 (2:01:10 elapsed)
Event 656900 (2:01:11 elapsed)
Event 657000 (2:01:12 elapsed)
Event 657100 (2:01:13 elapsed)
Event 657200 (2:01:15 elapsed)
Event 657300 (2:01:16 elapsed)
Event 657400 (2:01:17 elapsed)
Event 657500 (2:01:18 elapsed)
Event 657600 (2:01:19 elapsed)
Event 657700 (2:01:20 elapsed)
Event 657800 (2:01:21 elapsed)
Event 657900 (2:01:22 elapsed)
Event 658000 (2:01:23 elapsed)
Event 658100 (2:01:24 elapsed)
Event 658200 (2:01:25 elapsed)
Event 658300 (2:01:27 elapsed)
Event 658400 (2:01:27 elapsed)
Event 658500 (2:01:29 elapsed)
Event 658600 (2:01:29 elapsed)
Event 658700 (2:01:31 elapsed)
Event 658800 (2:01:32 elapsed)
Event 658900 (2:01:33 elapsed)
Event 659000 (2:01:34 elapsed)
Event 659100 (2:01:35 elapsed)
Event 659200 (2:01:36 elapsed)
Event 659300 (2:01:37 elapsed)
Event 659400 (2:01:38 elapsed)
Event 659500 (2:01:39 elapsed)
Event 659600 (2:01:40 elapsed)
Event 659700 (2:01:41 elapsed)
Event 659800 (2:01:42 elapsed)
Event 659900 (2:01:43 elapsed)
Event 660000 (2:01:44 elapsed)
Event 660100 (2:01:46 elapsed)
Event 660200 (2:01:47 elapsed)
Event 660300 (2:01:48 elapsed)
Event 660400 (2:01:49 elapsed)
Event 660500 (2:01:50 elapsed)
Event 660600 (2:01:52 elapsed)
Event 660700 (2:01:53 elapsed)
Event 660800 (2:01:54 elapsed)
Event 660900 (2:01:55 elapsed)
Event 661000 (2:01:56 elapsed)
Event 661100 (2:01:57 elapsed)
Event 661200 (2:01:58 elapsed)
Event 661300 (2:01:59 elapsed)
Event 661400 (2:02:00 elapsed)
Event 661500 (2:02:01 elapsed)
Event 661600 (2:02:02 elapsed)
Event 661700 (2:02:03 elapsed)
Event 661800 (2:02:04 elapsed)
Event 661900 (2:02:05 elapsed)
Event 662000 (2:02:06 elapsed)
Event 662100 (2:02:07 elapsed)
Event 662200 (2:02:09 elapsed)
Event 662300 (2:02:10 elapsed)
Event 662400 (2:02:11 elapsed)
Event 662500 (2:02:12 elapsed)
Event 662600 (2:02:13 elapsed)
Event 662700 (2:02:14 elapsed)
Event 662800 (2:02:15 elapsed)
Event 662900 (2:02:16 elapsed)
Event 663000 (2:02:17 elapsed)
Event 663100 (2:02:18 elapsed)
Event 663200 (2:02:19 elapsed)
Event 663300 (2:02:20 elapsed)
Event 663400 (2:02:21 elapsed)
Event 663500 (2:02:22 elapsed)
Event 663600 (2:02:23 elapsed)
Event 663700 (2:02:24 elapsed)
Event 663800 (2:02:25 elapsed)
Event 663900 (2:02:26 elapsed)
Event 664000 (2:02:27 elapsed)
Event 664100 (2:02:28 elapsed)
Event 664200 (2:02:29 elapsed)
Event 664300 (2:02:30 elapsed)
Event 664400 (2:02:31 elapsed)
Event 664500 (2:02:32 elapsed)
Event 664600 (2:02:33 elapsed)
Event 664700 (2:02:34 elapsed)
Event 664800 (2:02:35 elapsed)
Event 664900 (2:02:37 elapsed)
Event 665000 (2:02:37 elapsed)
Event 665100 (2:02:39 elapsed)
Event 665200 (2:02:40 elapsed)
Event 665300 (2:02:41 elapsed)
Event 665400 (2:02:42 elapsed)
Event 665500 (2:02:43 elapsed)
Event 665600 (2:02:44 elapsed)
Event 665700 (2:02:45 elapsed)
Event 665800 (2:02:46 elapsed)
Event 665900 (2:02:47 elapsed)
Event 666000 (2:02:48 elapsed)
Event 666100 (2:02:50 elapsed)
Event 666200 (2:02:51 elapsed)
Event 666300 (2:02:52 elapsed)
Event 666400 (2:02:53 elapsed)
Event 666500 (2:02:55 elapsed)
Event 666600 (2:02:56 elapsed)
Event 666700 (2:02:57 elapsed)
Event 666800 (2:02:58 elapsed)
Event 666900 (2:02:58 elapsed)
Event 667000 (2:03:00 elapsed)
Event 667100 (2:03:01 elapsed)
Event 667200 (2:03:02 elapsed)
Event 667300 (2:03:03 elapsed)
Event 667400 (2:03:04 elapsed)
Event 667500 (2:03:05 elapsed)
Event 667600 (2:03:06 elapsed)
Event 667700 (2:03:07 elapsed)
Event 667800 (2:03:08 elapsed)
Event 667900 (2:03:10 elapsed)
Event 668000 (2:03:10 elapsed)
Event 668100 (2:03:11 elapsed)
Event 668200 (2:03:12 elapsed)
Event 668300 (2:03:14 elapsed)
Event 668400 (2:03:15 elapsed)
Event 668500 (2:03:16 elapsed)
Event 668600 (2:03:17 elapsed)
Event 668700 (2:03:18 elapsed)
Event 668800 (2:03:19 elapsed)
Event 668900 (2:03:20 elapsed)
Event 669000 (2:03:21 elapsed)
Event 669100 (2:03:22 elapsed)
Event 669200 (2:03:24 elapsed)
Event 669300 (2:03:25 elapsed)
Event 669400 (2:03:25 elapsed)
Event 669500 (2:03:26 elapsed)
Event 669600 (2:03:27 elapsed)
Event 669700 (2:03:29 elapsed)
Event 669800 (2:03:30 elapsed)
Event 669900 (2:03:30 elapsed)
Event 670000 (2:03:32 elapsed)
Event 670100 (2:03:33 elapsed)
Event 670200 (2:03:34 elapsed)
Event 670300 (2:03:35 elapsed)
Event 670400 (2:03:37 elapsed)
Event 670500 (2:03:38 elapsed)
Event 670600 (2:03:39 elapsed)
Event 670700 (2:03:40 elapsed)
Event 670800 (2:03:41 elapsed)
Event 670900 (2:03:42 elapsed)
Event 671000 (2:03:44 elapsed)
Event 671100 (2:03:45 elapsed)
Event 671200 (2:03:46 elapsed)
Event 671300 (2:03:47 elapsed)
Event 671400 (2:03:48 elapsed)
Event 671500 (2:03:49 elapsed)
Event 671600 (2:03:50 elapsed)
Event 671700 (2:03:51 elapsed)
Event 671800 (2:03:52 elapsed)
Event 671900 (2:03:53 elapsed)
Event 672000 (2:03:54 elapsed)
Event 672100 (2:03:55 elapsed)
Event 672200 (2:03:56 elapsed)
Event 672300 (2:03:57 elapsed)
Event 672400 (2:03:58 elapsed)
Event 672500 (2:03:59 elapsed)
Event 672600 (2:04:00 elapsed)
Event 672700 (2:04:01 elapsed)
Event 672800 (2:04:02 elapsed)
Event 672900 (2:04:03 elapsed)
Event 673000 (2:04:04 elapsed)
Event 673100 (2:04:06 elapsed)
Event 673200 (2:04:06 elapsed)
Event 673300 (2:04:08 elapsed)
Event 673400 (2:04:09 elapsed)
Event 673500 (2:04:10 elapsed)
Event 673600 (2:04:11 elapsed)
Event 673700 (2:04:12 elapsed)
Event 673800 (2:04:13 elapsed)
Event 673900 (2:04:14 elapsed)
Event 674000 (2:04:15 elapsed)
Event 674100 (2:04:16 elapsed)
Event 674200 (2:04:17 elapsed)
Event 674300 (2:04:18 elapsed)
Event 674400 (2:04:19 elapsed)
Event 674500 (2:04:20 elapsed)
Event 674600 (2:04:22 elapsed)
Event 674700 (2:04:23 elapsed)
Event 674800 (2:04:24 elapsed)
Event 674900 (2:04:25 elapsed)
Event 675000 (2:04:26 elapsed)
Event 675100 (2:04:27 elapsed)
Event 675200 (2:04:29 elapsed)
Event 675300 (2:04:30 elapsed)
Event 675400 (2:04:31 elapsed)
Event 675500 (2:04:32 elapsed)
Event 675600 (2:04:33 elapsed)
Event 675700 (2:04:35 elapsed)
Event 675800 (2:04:36 elapsed)
Event 675900 (2:04:37 elapsed)
Event 676000 (2:04:38 elapsed)
Event 676100 (2:04:39 elapsed)
Event 676200 (2:04:41 elapsed)
Event 676300 (2:04:42 elapsed)
Event 676400 (2:04:43 elapsed)
Event 676500 (2:04:44 elapsed)
Event 676600 (2:04:45 elapsed)
Event 676700 (2:04:46 elapsed)
Event 676800 (2:04:47 elapsed)
Event 676900 (2:04:48 elapsed)
Event 677000 (2:04:49 elapsed)
Event 677100 (2:04:50 elapsed)
Event 677200 (2:04:51 elapsed)
Event 677300 (2:04:52 elapsed)
Event 677400 (2:04:53 elapsed)
Event 677500 (2:04:54 elapsed)
Event 677600 (2:04:55 elapsed)
Event 677700 (2:04:57 elapsed)
Event 677800 (2:04:58 elapsed)
Event 677900 (2:04:59 elapsed)
Event 678000 (2:05:00 elapsed)
Event 678100 (2:05:00 elapsed)
Event 678200 (2:05:01 elapsed)
Event 678300 (2:05:03 elapsed)
Event 678400 (2:05:04 elapsed)
Event 678500 (2:05:05 elapsed)
Event 678600 (2:05:06 elapsed)
Event 678700 (2:05:08 elapsed)
Event 678800 (2:05:09 elapsed)
Event 678900 (2:05:10 elapsed)
Event 679000 (2:05:11 elapsed)
Event 679100 (2:05:12 elapsed)
Event 679200 (2:05:13 elapsed)
Event 679300 (2:05:14 elapsed)
Event 679400 (2:05:15 elapsed)
Event 679500 (2:05:16 elapsed)
Event 679600 (2:05:17 elapsed)
Event 679700 (2:05:18 elapsed)
Event 679800 (2:05:19 elapsed)
Event 679900 (2:05:20 elapsed)
Event 680000 (2:05:21 elapsed)
Event 680100 (2:05:22 elapsed)
Event 680200 (2:05:23 elapsed)
Event 680300 (2:05:24 elapsed)
Event 680400 (2:05:25 elapsed)
Event 680500 (2:05:26 elapsed)
Event 680600 (2:05:27 elapsed)
Event 680700 (2:05:28 elapsed)
Event 680800 (2:05:29 elapsed)
Event 680900 (2:05:30 elapsed)
Event 681000 (2:05:31 elapsed)
Event 681100 (2:05:32 elapsed)
Event 681200 (2:05:34 elapsed)
Event 681300 (2:05:35 elapsed)
Event 681400 (2:05:36 elapsed)
Event 681500 (2:05:37 elapsed)
Event 681600 (2:05:38 elapsed)
Event 681700 (2:05:39 elapsed)
Event 681800 (2:05:41 elapsed)
Event 681900 (2:05:42 elapsed)
Event 682000 (2:05:43 elapsed)
Event 682100 (2:05:44 elapsed)
Event 682200 (2:05:45 elapsed)
Event 682300 (2:05:46 elapsed)
Event 682400 (2:05:48 elapsed)
Event 682500 (2:05:49 elapsed)
Event 682600 (2:05:50 elapsed)
Event 682700 (2:05:51 elapsed)
Event 682800 (2:05:52 elapsed)
Event 682900 (2:05:53 elapsed)
Event 683000 (2:05:55 elapsed)
Event 683100 (2:05:56 elapsed)
Event 683200 (2:05:56 elapsed)
Event 683300 (2:05:58 elapsed)
Event 683400 (2:05:59 elapsed)
Event 683500 (2:06:00 elapsed)
Event 683600 (2:06:01 elapsed)
Event 683700 (2:06:02 elapsed)
Event 683800 (2:06:03 elapsed)
Event 683900 (2:06:04 elapsed)
Event 684000 (2:06:05 elapsed)
Event 684100 (2:06:06 elapsed)
Event 684200 (2:06:08 elapsed)
Event 684300 (2:06:09 elapsed)
Event 684400 (2:06:10 elapsed)
Event 684500 (2:06:11 elapsed)
Event 684600 (2:06:12 elapsed)
Event 684700 (2:06:13 elapsed)
Event 684800 (2:06:14 elapsed)
Event 684900 (2:06:15 elapsed)
Event 685000 (2:06:16 elapsed)
Event 685100 (2:06:18 elapsed)
Event 685200 (2:06:19 elapsed)
Event 685300 (2:06:20 elapsed)
Event 685400 (2:06:21 elapsed)
Event 685500 (2:06:22 elapsed)
Event 685600 (2:06:23 elapsed)
Event 685700 (2:06:25 elapsed)
Event 685800 (2:06:26 elapsed)
Event 685900 (2:06:27 elapsed)
Event 686000 (2:06:28 elapsed)
Event 686100 (2:06:29 elapsed)
Event 686200 (2:06:30 elapsed)
Event 686300 (2:06:31 elapsed)
Event 686400 (2:06:33 elapsed)
Event 686500 (2:06:34 elapsed)
Event 686600 (2:06:35 elapsed)
Event 686700 (2:06:36 elapsed)
Event 686800 (2:06:38 elapsed)
Event 686900 (2:06:38 elapsed)
Event 687000 (2:06:39 elapsed)
Event 687100 (2:06:41 elapsed)
Event 687200 (2:06:42 elapsed)
Event 687300 (2:06:43 elapsed)
Event 687400 (2:06:44 elapsed)
Event 687500 (2:06:45 elapsed)
Event 687600 (2:06:46 elapsed)
Event 687700 (2:06:47 elapsed)
Event 687800 (2:06:49 elapsed)
Event 687900 (2:06:50 elapsed)
Event 688000 (2:06:51 elapsed)
Event 688100 (2:06:52 elapsed)
Event 688200 (2:06:53 elapsed)
Event 688300 (2:06:54 elapsed)
Event 688400 (2:06:56 elapsed)
Event 688500 (2:06:57 elapsed)
Event 688600 (2:06:58 elapsed)
Event 688700 (2:06:59 elapsed)
